Trait	nSNP	overall_p	mscomp	First_Author	Year	Reference	Trait_ID_2.0	Trait_long	Trait_class	N0	N1	N	URL	Population	Retrieval_date	Public	Notes
ph428.1_PanUKBB_PanUKBBR2_1	1661	0.347367955461592	PC11 (2e-02)	PanUKBB	2022	PanUKBBR2	ph428.1	Congestive heart failure (CHF) NOS (UKBB)	OTH	420694	3081	423775	https://pan-ukb-us-east-1.s3.amazonaws.com/sumstats_flat_files/phecode-428.1-both_sexes.tsv.bgz	Trans-ethnic (CSA,EUR)	2022-07-18T00:00:00Z	Y	Non-HQ, should be equivalent to R1?
ph428.2_PanUKBB_PanUKBBR2_1	1661	0.640867386532417	PC1 (8e-02)	PanUKBB	2022	PanUKBBR2	ph428.2	Heart failure NOS (UKBB)	OTH	427190	7803	434993	https://pan-ukb-us-east-1.s3.amazonaws.com/sumstats_flat_files/phecode-428.2-both_sexes.tsv.bgz	Trans-ethnic (AFR,CSA,EUR)	2022-07-18T00:00:00Z	Y	Non-HQ, should be equivalent to R1?
ph428_PanUKBB_PanUKBBR2_1	1661	0.630420364719686	PC1 (8e-02)	PanUKBB	2022	PanUKBBR2	ph428	Congestive heart failure; nonhypertensive (UKBB)	OTH	427190	7804	434994	https://pan-ukb-us-east-1.s3.amazonaws.com/sumstats_flat_files/phecode-428-both_sexes.tsv.bgz	Trans-ethnic (AFR,CSA,EUR)	2022-07-18T00:00:00Z	Y	Non-HQ, should be equivalent to R1?
ph429.2_PanUKBB_PanUKBBR2_1	1661	0.276673535866954	PC3 (1e-02)	PanUKBB	2022	PanUKBBR2	ph429.2	Abnormal function study of cardiovascular system (UKBB)	OTH	412106	678	412784	https://pan-ukb-us-east-1.s3.amazonaws.com/sumstats_flat_files/phecode-429.2-both_sexes.tsv.bgz	European (EUR)	2022-07-18T00:00:00Z	Y	Non-HQ, should be equivalent to R1?
ph429.3_PanUKBB_PanUKBBR2_1	1661	0.469517374858263	PC8 (8e-03)	PanUKBB	2022	PanUKBBR2	ph429.3	Symptoms involving cardiovascular system (UKBB)	OTH	412106	361	412467	https://pan-ukb-us-east-1.s3.amazonaws.com/sumstats_flat_files/phecode-429.3-both_sexes.tsv.bgz	European (EUR)	2022-07-18T00:00:00Z	Y	Non-HQ, should be equivalent to R1?
ph429_PanUKBB_PanUKBBR2_1	1661	0.429174055846802	PC8 (6e-02)	PanUKBB	2022	PanUKBBR2	ph429	Ill-defined descriptions and complications of heart disease (UKBB)	OTH	412106	1047	413153	https://pan-ukb-us-east-1.s3.amazonaws.com/sumstats_flat_files/phecode-429-both_sexes.tsv.bgz	European (EUR)	2022-07-18T00:00:00Z	Y	Non-HQ, should be equivalent to R1?
ph430.1_PanUKBB_PanUKBBR2_1	1661	0.195349967526348	PC6 (2e-02)	PanUKBB	2022	PanUKBBR2	ph430.1	Subarachnoid hemorrhage (UKBB)	OTH	407633	1005	408638	https://pan-ukb-us-east-1.s3.amazonaws.com/sumstats_flat_files/phecode-430.1-both_sexes.tsv.bgz	European (EUR)	2022-07-18T00:00:00Z	Y	Non-HQ, should be equivalent to R1?
ph430.2_PanUKBB_PanUKBBR2_1	1661	0.287120232753865	PC4 (5e-02)	PanUKBB	2022	PanUKBBR2	ph430.2	Intracerebral hemorrhage (UKBB)	OTH	407633	1027	408660	https://pan-ukb-us-east-1.s3.amazonaws.com/sumstats_flat_files/phecode-430.2-both_sexes.tsv.bgz	European (EUR)	2022-07-18T00:00:00Z	Y	Non-HQ, should be equivalent to R1?
ph430.3_PanUKBB_PanUKBBR2_1	1661	0.988262093121861	PC10 (3e-01)	PanUKBB	2022	PanUKBBR2	ph430.3	Subdural hemorrhage (UKBB)	OTH	407633	379	408012	https://pan-ukb-us-east-1.s3.amazonaws.com/sumstats_flat_files/phecode-430.3-both_sexes.tsv.bgz	European (EUR)	2022-07-18T00:00:00Z	Y	Non-HQ, should be equivalent to R1?
ph430_PanUKBB_PanUKBBR2_1	1661	0.427665286025398	PC6 (4e-02)	PanUKBB	2022	PanUKBBR2	ph430	Intracranial hemorrhage (UKBB)	OTH	407633	2437	410070	https://pan-ukb-us-east-1.s3.amazonaws.com/sumstats_flat_files/phecode-430-both_sexes.tsv.bgz	European (EUR)	2022-07-18T00:00:00Z	Y	Non-HQ, should be equivalent to R1?
ph433.11_PanUKBB_PanUKBBR2_1	1661	0.833695056849075	PC3 (7e-02)	PanUKBB	2022	PanUKBBR2	ph433.11	Occlusion of cerebral arteries, with cerebral infarction (UKBB)	OTH	407633	179	407812	https://pan-ukb-us-east-1.s3.amazonaws.com/sumstats_flat_files/phecode-433.11-both_sexes.tsv.bgz	European (EUR)	2022-07-18T00:00:00Z	Y	Non-HQ, should be equivalent to R1?
ph433.12_PanUKBB_PanUKBBR2_1	1661	0.0766890483160491	PC6 (8e-03)	PanUKBB	2022	PanUKBBR2	ph433.12	Cerebral atherosclerosis (UKBB)	OTH	407633	348	407981	https://pan-ukb-us-east-1.s3.amazonaws.com/sumstats_flat_files/phecode-433.12-both_sexes.tsv.bgz	European (EUR)	2022-07-18T00:00:00Z	Y	Non-HQ, should be equivalent to R1?
ph433.1_PanUKBB_PanUKBBR2_1	1661	0.690760283110158	PC14 (8e-02)	PanUKBB	2022	PanUKBBR2	ph433.1	Occlusion and stenosis of precerebral arteries (UKBB)	OTH	407633	1689	409322	https://pan-ukb-us-east-1.s3.amazonaws.com/sumstats_flat_files/phecode-433.1-both_sexes.tsv.bgz	European (EUR)	2022-07-18T00:00:00Z	Y	Non-HQ, should be equivalent to R1?
ph433.21_PanUKBB_PanUKBBR2_1	1661	0.233386983318018	PC8 (2e-02)	PanUKBB	2022	PanUKBBR2	ph433.21	Cerebral artery occlusion, with cerebral infarction (UKBB)	OTH	407633	1958	409591	https://pan-ukb-us-east-1.s3.amazonaws.com/sumstats_flat_files/phecode-433.21-both_sexes.tsv.bgz	European (EUR)	2022-07-18T00:00:00Z	Y	Non-HQ, should be equivalent to R1?
ph433.2_PanUKBB_PanUKBBR2_1	1661	0.0838710529547864	PC8 (3e-05)	PanUKBB	2022	PanUKBBR2	ph433.2	Occlusion of cerebral arteries (UKBB)	OTH	422678	5558	428236	https://pan-ukb-us-east-1.s3.amazonaws.com/sumstats_flat_files/phecode-433.2-both_sexes.tsv.bgz	Trans-ethnic (AFR,CSA,EUR)	2022-07-18T00:00:00Z	Y	Non-HQ, should be equivalent to R1?
ph433.31_PanUKBB_PanUKBBR2_1	1661	0.745842935938763	PC8 (2e-01)	PanUKBB	2022	PanUKBBR2	ph433.31	Transient cerebral ischemia (UKBB)	OTH	416259	2662	418921	https://pan-ukb-us-east-1.s3.amazonaws.com/sumstats_flat_files/phecode-433.31-both_sexes.tsv.bgz	Trans-ethnic (CSA,EUR)	2022-07-18T00:00:00Z	Y	Non-HQ, should be equivalent to R1?
ph433.3_PanUKBB_PanUKBBR2_1	1661	0.494400632042274	PC6 (7e-02)	PanUKBB	2022	PanUKBBR2	ph433.3	Cerebral ischemia (UKBB)	OTH	422678	5927	428605	https://pan-ukb-us-east-1.s3.amazonaws.com/sumstats_flat_files/phecode-433.3-both_sexes.tsv.bgz	Trans-ethnic (AFR,CSA,EUR)	2022-07-18T00:00:00Z	Y	Non-HQ, should be equivalent to R1?
ph433.5_PanUKBB_PanUKBBR2_1	1659	0.451256449388673	PC5 (6e-02)	PanUKBB	2022	PanUKBBR2	ph433.5	Cerebral aneurysm (UKBB)	OTH	407633	474	408107	https://pan-ukb-us-east-1.s3.amazonaws.com/sumstats_flat_files/phecode-433.5-both_sexes.tsv.bgz	European (EUR)	2022-07-18T00:00:00Z	Y	Non-HQ, should be equivalent to R1?
ph433.8_PanUKBB_PanUKBBR2_1	1661	0.366748340018105	PC8 (2e-02)	PanUKBB	2022	PanUKBBR2	ph433.8	Late effects of cerebrovascular disease (UKBB)	OTH	407633	1688	409321	https://pan-ukb-us-east-1.s3.amazonaws.com/sumstats_flat_files/phecode-433.8-both_sexes.tsv.bgz	European (EUR)	2022-07-18T00:00:00Z	Y	Non-HQ, should be equivalent to R1?
ph433_PanUKBB_PanUKBBR2_1	1661	0.209404305317146	PC8 (1e-04)	PanUKBB	2022	PanUKBBR2	ph433	Cerebrovascular disease (UKBB)	OTH	422678	11716	434394	https://pan-ukb-us-east-1.s3.amazonaws.com/sumstats_flat_files/phecode-433-both_sexes.tsv.bgz	Trans-ethnic (AFR,CSA,EUR)	2022-07-18T00:00:00Z	Y	Non-HQ, should be equivalent to R1?
ph440.1_PanUKBB_PanUKBBR2_1	1661	0.757918074038952	PC3 (1e-01)	PanUKBB	2022	PanUKBBR2	ph440.1	Atherosclerosis of renal artery (UKBB)	OTH	408565	134	408699	https://pan-ukb-us-east-1.s3.amazonaws.com/sumstats_flat_files/phecode-440.1-both_sexes.tsv.bgz	European (EUR)	2022-07-18T00:00:00Z	Y	Non-HQ, should be equivalent to R1?
ph440.2_PanUKBB_PanUKBBR2_1	1661	0.883925705401544	PC3 (7e-02)	PanUKBB	2022	PanUKBBR2	ph440.2	Atherosclerosis of the extremities (UKBB)	OTH	408565	1040	409605	https://pan-ukb-us-east-1.s3.amazonaws.com/sumstats_flat_files/phecode-440.2-both_sexes.tsv.bgz	European (EUR)	2022-07-18T00:00:00Z	Y	Non-HQ, should be equivalent to R1?
ph440.9_PanUKBB_PanUKBBR2_1	1661	0.868490218608749	PC7 (1e-01)	PanUKBB	2022	PanUKBBR2	ph440.9	Atherosclerosis of aorta (UKBB)	OTH	408565	407	408972	https://pan-ukb-us-east-1.s3.amazonaws.com/sumstats_flat_files/phecode-440.9-both_sexes.tsv.bgz	European (EUR)	2022-07-18T00:00:00Z	Y	Non-HQ, should be equivalent to R1?
ph440_PanUKBB_PanUKBBR2_1	1661	0.566272447083005	PC3 (1e-01)	PanUKBB	2022	PanUKBBR2	ph440	Atherosclerosis (UKBB)	OTH	408565	1725	410290	https://pan-ukb-us-east-1.s3.amazonaws.com/sumstats_flat_files/phecode-440-both_sexes.tsv.bgz	European (EUR)	2022-07-18T00:00:00Z	Y	Non-HQ, should be equivalent to R1?
ph441.1_PanUKBB_PanUKBBR2_1	1661	0.548897570008057	PC13 (8e-02)	PanUKBB	2022	PanUKBBR2	ph441.1	Acute vascular insufficiency of intestine (UKBB)	OTH	408565	361	408926	https://pan-ukb-us-east-1.s3.amazonaws.com/sumstats_flat_files/phecode-441.1-both_sexes.tsv.bgz	European (EUR)	2022-07-18T00:00:00Z	Y	Non-HQ, should be equivalent to R1?
ph441_PanUKBB_PanUKBBR2_1	1661	0.241394638714849	PC1 (2e-02)	PanUKBB	2022	PanUKBBR2	ph441	Vascular insufficiency of intestine (UKBB)	OTH	408565	1435	410000	https://pan-ukb-us-east-1.s3.amazonaws.com/sumstats_flat_files/phecode-441-both_sexes.tsv.bgz	European (EUR)	2022-07-18T00:00:00Z	Y	Non-HQ, should be equivalent to R1?
ph442.11_PanUKBB_PanUKBBR2_1	1661	0.71707334820313	PC11 (7e-02)	PanUKBB	2022	PanUKBBR2	ph442.11	Abdominal aortic aneurysm (UKBB)	OTH	408565	1306	409871	https://pan-ukb-us-east-1.s3.amazonaws.com/sumstats_flat_files/phecode-442.11-both_sexes.tsv.bgz	European (EUR)	2022-07-18T00:00:00Z	Y	Non-HQ, should be equivalent to R1?
ph442.1_PanUKBB_PanUKBBR2_1	1661	0.813549418926972	PC11 (2e-01)	PanUKBB	2022	PanUKBBR2	ph442.1	Aortic aneurysm (UKBB)	OTH	408565	2034	410599	https://pan-ukb-us-east-1.s3.amazonaws.com/sumstats_flat_files/phecode-442.1-both_sexes.tsv.bgz	European (EUR)	2022-07-18T00:00:00Z	Y	Non-HQ, should be equivalent to R1?
ph442.2_PanUKBB_PanUKBBR2_1	1661	0.767345312966265	PC5 (1e-01)	PanUKBB	2022	PanUKBBR2	ph442.2	Aneurysm of iliac artery (UKBB)	OTH	408565	141	408706	https://pan-ukb-us-east-1.s3.amazonaws.com/sumstats_flat_files/phecode-442.2-both_sexes.tsv.bgz	European (EUR)	2022-07-18T00:00:00Z	Y	Non-HQ, should be equivalent to R1?
ph442.3_PanUKBB_PanUKBBR2_1	1661	0.861414680961811	PC2 (2e-01)	PanUKBB	2022	PanUKBBR2	ph442.3	Aneurysm of artery of lower extremity (UKBB)	OTH	408565	215	408780	https://pan-ukb-us-east-1.s3.amazonaws.com/sumstats_flat_files/phecode-442.3-both_sexes.tsv.bgz	European (EUR)	2022-07-18T00:00:00Z	Y	Non-HQ, should be equivalent to R1?
ph442.8_PanUKBB_PanUKBBR2_1	1661	0.0978991521465888	PC11 (1e-03)	PanUKBB	2022	PanUKBBR2	ph442.8	Aneurysm of other specified artery (UKBB)	OTH	408565	269	408834	https://pan-ukb-us-east-1.s3.amazonaws.com/sumstats_flat_files/phecode-442.8-both_sexes.tsv.bgz	European (EUR)	2022-07-18T00:00:00Z	Y	Non-HQ, should be equivalent to R1?
ph442_PanUKBB_PanUKBBR2_1	1661	0.666847301392095	PC11 (2e-02)	PanUKBB	2022	PanUKBBR2	ph442	Other aneurysm (UKBB)	OTH	408565	2586	411151	https://pan-ukb-us-east-1.s3.amazonaws.com/sumstats_flat_files/phecode-442-both_sexes.tsv.bgz	European (EUR)	2022-07-18T00:00:00Z	Y	Non-HQ, should be equivalent to R1?
ph443.1_PanUKBB_PanUKBBR2_1	1661	0.117319409080319	PC7 (1e-02)	PanUKBB	2022	PanUKBBR2	ph443.1	Raynaud's syndrome (UKBB)	OTH	408565	1510	410075	https://pan-ukb-us-east-1.s3.amazonaws.com/sumstats_flat_files/phecode-443.1-both_sexes.tsv.bgz	European (EUR)	2022-07-18T00:00:00Z	Y	Non-HQ, should be equivalent to R1?
ph443.7_PanUKBB_PanUKBBR2_1	1661	0.0833670848715595	PC13 (1e-02)	PanUKBB	2022	PanUKBBR2	ph443.7	Peripheral angiopathy in diseases classified elsewhere (UKBB)	OTH	408565	443	409008	https://pan-ukb-us-east-1.s3.amazonaws.com/sumstats_flat_files/phecode-443.7-both_sexes.tsv.bgz	European (EUR)	2022-07-18T00:00:00Z	Y	Non-HQ, should be equivalent to R1?
ph443.9_PanUKBB_PanUKBBR2_1	1661	0.686019459498135	PC1 (8e-02)	PanUKBB	2022	PanUKBBR2	ph443.9	Peripheral vascular disease, unspecified (UKBB)	OTH	417240	3400	420640	https://pan-ukb-us-east-1.s3.amazonaws.com/sumstats_flat_files/phecode-443.9-both_sexes.tsv.bgz	Trans-ethnic (CSA,EUR)	2022-07-18T00:00:00Z	Y	Non-HQ, should be equivalent to R1?
ph443_PanUKBB_PanUKBBR2_1	1661	0.812236501992509	PC2 (1e-01)	PanUKBB	2022	PanUKBBR2	ph443	Peripheral vascular disease (UKBB)	OTH	423735	5204	428939	https://pan-ukb-us-east-1.s3.amazonaws.com/sumstats_flat_files/phecode-443-both_sexes.tsv.bgz	Trans-ethnic (AFR,CSA,EUR)	2022-07-18T00:00:00Z	Y	Non-HQ, should be equivalent to R1?
ph444.1_PanUKBB_PanUKBBR2_1	1661	0.366670775610889	PC4 (5e-02)	PanUKBB	2022	PanUKBBR2	ph444.1	Arterial embolism and thrombosis of lower extremity artery (UKBB)	OTH	408565	676	409241	https://pan-ukb-us-east-1.s3.amazonaws.com/sumstats_flat_files/phecode-444.1-both_sexes.tsv.bgz	European (EUR)	2022-07-18T00:00:00Z	Y	Non-HQ, should be equivalent to R1?
ph444_PanUKBB_PanUKBBR2_1	1661	0.632756157099668	PC2 (4e-02)	PanUKBB	2022	PanUKBBR2	ph444	Arterial embolism and thrombosis (UKBB)	OTH	408565	1126	409691	https://pan-ukb-us-east-1.s3.amazonaws.com/sumstats_flat_files/phecode-444-both_sexes.tsv.bgz	European (EUR)	2022-07-18T00:00:00Z	Y	Non-HQ, should be equivalent to R1?
ph446.4_PanUKBB_PanUKBBR2_1	1661	0.152429752338869	PC10 (3e-02)	PanUKBB	2022	PanUKBBR2	ph446.4	Wegener's granulomatosis (UKBB)	OTH	408565	217	408782	https://pan-ukb-us-east-1.s3.amazonaws.com/sumstats_flat_files/phecode-446.4-both_sexes.tsv.bgz	European (EUR)	2022-07-18T00:00:00Z	Y	Non-HQ, should be equivalent to R1?
ph446.5_PanUKBB_PanUKBBR2_1	1661	0.56866920427699	PC10 (3e-02)	PanUKBB	2022	PanUKBBR2	ph446.5	Giant cell arteritis (UKBB)	IMD	408565	532	409097	https://pan-ukb-us-east-1.s3.amazonaws.com/sumstats_flat_files/phecode-446.5-both_sexes.tsv.bgz	European (EUR)	2022-07-18T00:00:00Z	Y	Non-HQ, should be equivalent to R1?
ph446.9_PanUKBB_PanUKBBR2_1	1661	0.320008663216374	PC8 (2e-02)	PanUKBB	2022	PanUKBBR2	ph446.9	Arteritis NOS (UKBB)	IMD	408565	328	408893	https://pan-ukb-us-east-1.s3.amazonaws.com/sumstats_flat_files/phecode-446.9-both_sexes.tsv.bgz	European (EUR)	2022-07-18T00:00:00Z	Y	Non-HQ, should be equivalent to R1?
ph446_PanUKBB_PanUKBBR2_1	1656	0.120838346118453	PC12 (2e-02)	PanUKBB	2022	PanUKBBR2	ph446	Polyarteritis nodosa and allied conditions (UKBB)	OTH	408565	1051	409616	https://pan-ukb-us-east-1.s3.amazonaws.com/sumstats_flat_files/phecode-446-both_sexes.tsv.bgz	European (EUR)	2022-07-18T00:00:00Z	Y	Non-HQ, should be equivalent to R1?
ph447.1_PanUKBB_PanUKBBR2_1	1661	0.548845019545962	PC8 (5e-02)	PanUKBB	2022	PanUKBBR2	ph447.1	Stricture of artery (UKBB)	OTH	408565	1056	409621	https://pan-ukb-us-east-1.s3.amazonaws.com/sumstats_flat_files/phecode-447.1-both_sexes.tsv.bgz	European (EUR)	2022-07-18T00:00:00Z	Y	Non-HQ, should be equivalent to R1?
ph447_PanUKBB_PanUKBBR2_1	1661	0.0738577655829035	PC8 (4e-02)	PanUKBB	2022	PanUKBBR2	ph447	Other disorders of arteries and arterioles (UKBB)	OTH	408565	1921	410486	https://pan-ukb-us-east-1.s3.amazonaws.com/sumstats_flat_files/phecode-447-both_sexes.tsv.bgz	European (EUR)	2022-07-18T00:00:00Z	Y	Non-HQ, should be equivalent to R1?
ph448_PanUKBB_PanUKBBR2_1	1661	0.498928818186026	PC11 (6e-02)	PanUKBB	2022	PanUKBBR2	ph448	Disease of capillaries (UKBB)	OTH	408565	831	409396	https://pan-ukb-us-east-1.s3.amazonaws.com/sumstats_flat_files/phecode-448-both_sexes.tsv.bgz	European (EUR)	2022-07-18T00:00:00Z	Y	Non-HQ, should be equivalent to R1?
ph450_PanUKBB_PanUKBBR2_1	1661	0.383606334207557	PC2 (3e-02)	PanUKBB	2022	PanUKBBR2	ph450	Noninfectious disorders of lymphatic channels (UKBB)	OTH	419518	1013	420531	https://pan-ukb-us-east-1.s3.amazonaws.com/sumstats_flat_files/phecode-450-both_sexes.tsv.bgz	European (EUR)	2022-07-18T00:00:00Z	Y	Non-HQ, should be equivalent to R1?
ph451.2_PanUKBB_PanUKBBR2_1	1661	0.438742663378627	PC12 (8e-02)	PanUKBB	2022	PanUKBBR2	ph451.2	Phlebitis and thrombophlebitis of lower extremities (UKBB)	IMD	382223	4495	386718	https://pan-ukb-us-east-1.s3.amazonaws.com/sumstats_flat_files/phecode-451.2-both_sexes.tsv.bgz	Trans-ethnic (AFR,EUR)	2022-07-18T00:00:00Z	Y	Non-HQ, should be equivalent to R1?
ph451_PanUKBB_PanUKBBR2_1	1661	0.293328533314493	PC12 (8e-02)	PanUKBB	2022	PanUKBBR2	ph451	Phlebitis and thrombophlebitis (UKBB)	IMD	390206	4938	395144	https://pan-ukb-us-east-1.s3.amazonaws.com/sumstats_flat_files/phecode-451-both_sexes.tsv.bgz	Trans-ethnic (AFR,CSA,EUR)	2022-07-18T00:00:00Z	Y	Non-HQ, should be equivalent to R1?
ph452_PanUKBB_PanUKBBR2_1	1661	0.620550556115615	PC10 (4e-02)	PanUKBB	2022	PanUKBBR2	ph452	Other venous embolism and thrombosis (UKBB)	OTH	376206	730	376936	https://pan-ukb-us-east-1.s3.amazonaws.com/sumstats_flat_files/phecode-452-both_sexes.tsv.bgz	European (EUR)	2022-07-18T00:00:00Z	Y	Non-HQ, should be equivalent to R1?
ph454.11_PanUKBB_PanUKBBR2_1	1661	0.313668767007885	PC3 (1e-02)	PanUKBB	2022	PanUKBBR2	ph454.11	Varicose veins of lower extremity, symptomtic (UKBB)	OTH	376206	875	377081	https://pan-ukb-us-east-1.s3.amazonaws.com/sumstats_flat_files/phecode-454.11-both_sexes.tsv.bgz	European (EUR)	2022-07-18T00:00:00Z	Y	Non-HQ, should be equivalent to R1?
ph454.1_PanUKBB_PanUKBBR2_1	1661	0.00651659346031895	PC7 (2e-04)	PanUKBB	2022	PanUKBBR2	ph454.1	Varicose veins of lower extremity (UKBB)	OTH	390206	13154	403360	https://pan-ukb-us-east-1.s3.amazonaws.com/sumstats_flat_files/phecode-454.1-both_sexes.tsv.bgz	Trans-ethnic (AFR,EUR)	2022-07-18T00:00:00Z	Y	HQ file
ph454_PanUKBB_PanUKBBR2_1	1661	0.00189583427459033	PC7 (1e-04)	PanUKBB	2022	PanUKBBR2	ph454	Varicose veins (UKBB)	OTH	390206	13725	403931	https://pan-ukb-us-east-1.s3.amazonaws.com/sumstats_flat_files/phecode-454-both_sexes.tsv.bgz	Trans-ethnic (AFR,EUR)	2022-07-18T00:00:00Z	Y	HQ file
ph455_PanUKBB_PanUKBBR2_1	1661	0.145439189055295	PC11 (3e-02)	PanUKBB	2022	PanUKBBR2	ph455	Hemorrhoids (UKBB)	OTH	394917	28275	423192	https://pan-ukb-us-east-1.s3.amazonaws.com/sumstats_flat_files/phecode-455-both_sexes.tsv.bgz	Trans-ethnic (AFR,AMR,CSA,EAS,EUR,MID)	2022-07-18T00:00:00Z	Y	Non-HQ, should be equivalent to R1?
ph456_PanUKBB_PanUKBBR2_1	1661	0.463910094617711	PC14 (5e-02)	PanUKBB	2022	PanUKBBR2	ph456	Chronic venous insufficiency [CVI] (UKBB)	OTH	376206	275	376481	https://pan-ukb-us-east-1.s3.amazonaws.com/sumstats_flat_files/phecode-456-both_sexes.tsv.bgz	European (EUR)	2022-07-18T00:00:00Z	Y	Non-HQ, should be equivalent to R1?
ph457_PanUKBB_PanUKBBR2_1	1661	0.256719882077277	PC6 (3e-02)	PanUKBB	2022	PanUKBBR2	ph457	Encounter for long-term (current) use of anticoagulants, antithrombotics, aspirin (UKBB)	OTH	376206	102	376308	https://pan-ukb-us-east-1.s3.amazonaws.com/sumstats_flat_files/phecode-457-both_sexes.tsv.bgz	European (EUR)	2022-07-18T00:00:00Z	Y	Non-HQ, should be equivalent to R1?
ph458.1_PanUKBB_PanUKBBR2_1	1661	0.113040797344541	PC10 (2e-03)	PanUKBB	2022	PanUKBBR2	ph458.1	Orthostatic hypotension (UKBB)	OTH	392807	2032	394839	https://pan-ukb-us-east-1.s3.amazonaws.com/sumstats_flat_files/phecode-458.1-both_sexes.tsv.bgz	European (EUR)	2022-07-18T00:00:00Z	Y	Non-HQ, should be equivalent to R1?
ph458.2_PanUKBB_PanUKBBR2_1	1661	0.991089305890535	PC7 (3e-01)	PanUKBB	2022	PanUKBBR2	ph458.2	Iatrogenic hypotension (UKBB)	OTH	392807	311	393118	https://pan-ukb-us-east-1.s3.amazonaws.com/sumstats_flat_files/phecode-458.2-both_sexes.tsv.bgz	European (EUR)	2022-07-18T00:00:00Z	Y	Non-HQ, should be equivalent to R1?
ph458.9_PanUKBB_PanUKBBR2_1	1661	0.239409077713104	PC11 (3e-02)	PanUKBB	2022	PanUKBBR2	ph458.9	Hypotension NOS (UKBB)	OTH	407368	7368	414736	https://pan-ukb-us-east-1.s3.amazonaws.com/sumstats_flat_files/phecode-458.9-both_sexes.tsv.bgz	Trans-ethnic (AFR,CSA,EUR)	2022-07-18T00:00:00Z	Y	Non-HQ, should be equivalent to R1?
ph458_PanUKBB_PanUKBBR2_1	1661	0.440192671099372	PC11 (9e-02)	PanUKBB	2022	PanUKBBR2	ph458	Hypotension (UKBB)	OTH	407368	8643	416011	https://pan-ukb-us-east-1.s3.amazonaws.com/sumstats_flat_files/phecode-458-both_sexes.tsv.bgz	Trans-ethnic (AFR,CSA,EUR)	2022-07-18T00:00:00Z	Y	Non-HQ, should be equivalent to R1?
ph459.1_PanUKBB_PanUKBBR2_1	1661	0.0227928359181517	PC14 (5e-03)	PanUKBB	2022	PanUKBBR2	ph459.1	Hemorrhage NOS (UKBB)	OTH	392807	126	392933	https://pan-ukb-us-east-1.s3.amazonaws.com/sumstats_flat_files/phecode-459.1-both_sexes.tsv.bgz	European (EUR)	2022-07-18T00:00:00Z	Y	Non-HQ, should be equivalent to R1?
ph459.9_PanUKBB_PanUKBBR2_1	1661	0.536906744754401	PC8 (9e-02)	PanUKBB	2022	PanUKBBR2	ph459.9	Circulatory disease NEC (UKBB)	OTH	411518	22049	433567	https://pan-ukb-us-east-1.s3.amazonaws.com/sumstats_flat_files/phecode-459.9-both_sexes.tsv.bgz	Trans-ethnic (AFR,CSA,EAS,EUR,MID)	2022-07-18T00:00:00Z	Y	Non-HQ, should be equivalent to R1?
ph459_PanUKBB_PanUKBBR2_1	1661	0.47815971970742	PC11 (9e-02)	PanUKBB	2022	PanUKBBR2	ph459	Other disorders of circulatory system (UKBB)	OTH	411518	22266	433784	https://pan-ukb-us-east-1.s3.amazonaws.com/sumstats_flat_files/phecode-459-both_sexes.tsv.bgz	Trans-ethnic (CSA,EUR)	2022-07-18T00:00:00Z	Y	HQ file
ph464_PanUKBB_PanUKBBR2_1	1661	0.234193201116974	PC3 (2e-02)	PanUKBB	2022	PanUKBBR2	ph464	Acute sinusitis (UKBB)	INF	417499	229	417728	https://pan-ukb-us-east-1.s3.amazonaws.com/sumstats_flat_files/phecode-464-both_sexes.tsv.bgz	European (EUR)	2022-07-18T00:00:00Z	Y	Non-HQ, should be equivalent to R1?
ph465.2_PanUKBB_PanUKBBR2_1	1660	0.748921424634833	PC8 (5e-02)	PanUKBB	2022	PanUKBBR2	ph465.2	Acute pharyngitis (UKBB)	INF	417499	1086	418585	https://pan-ukb-us-east-1.s3.amazonaws.com/sumstats_flat_files/phecode-465.2-both_sexes.tsv.bgz	European (EUR)	2022-07-18T00:00:00Z	Y	Non-HQ, should be equivalent to R1?
ph465.4_PanUKBB_PanUKBBR2_1	1661	0.318332433671239	PC8 (2e-02)	PanUKBB	2022	PanUKBBR2	ph465.4	Acute laryngitis and tracheitis (UKBB)	INF	417499	197	417696	https://pan-ukb-us-east-1.s3.amazonaws.com/sumstats_flat_files/phecode-465.4-both_sexes.tsv.bgz	European (EUR)	2022-07-18T00:00:00Z	Y	Non-HQ, should be equivalent to R1?
ph465_PanUKBB_PanUKBBR2_1	1661	0.324510307523337	PC8 (2e-02)	PanUKBB	2022	PanUKBBR2	ph465	Acute upper respiratory infections of multiple or unspecified sites (UKBB)	INF	432873	2952	435825	https://pan-ukb-us-east-1.s3.amazonaws.com/sumstats_flat_files/phecode-465-both_sexes.tsv.bgz	Trans-ethnic (AFR,CSA,EUR)	2022-07-18T00:00:00Z	Y	Non-HQ, should be equivalent to R1?
ph470_PanUKBB_PanUKBBR2_1	1661	0.0754099619154688	PC5 (1e-03)	PanUKBB	2022	PanUKBBR2	ph470	Septal Deviations/Turbinate Hypertrophy (UKBB)	OTH	407149	5533	412682	https://pan-ukb-us-east-1.s3.amazonaws.com/sumstats_flat_files/phecode-470-both_sexes.tsv.bgz	Trans-ethnic (CSA,EUR)	2022-07-18T00:00:00Z	Y	Non-HQ, should be equivalent to R1?
